PAYMENT_ID,ORDER_ID,PAYMENT_STATUS,PAYMENT_AT,PAYMENT_AMOUNT
17966,17966,FAILED,2024-12-31 03:11:00,3535.42
17967,17967,SUCCESS,2024-05-15 14:12:00,2168.56
17968,17968,SUCCESS,2024-06-07 21:07:00,2335.44
17969,17969,SUCCESS,2024-06-03 03:30:00,1990.37
17970,17970,REFUNDED,2023-06-27 11:26:00,2281.68
17971,17971,SUCCESS,2024-08-06 18:06:00,1412.09
17972,17972,SUCCESS,2023-11-11 10:55:00,289.6
17973,17973,SUCCESS,2024-09-27 20:08:00,2991.2
17974,17974,SUCCESS,2024-08-31 02:09:00,439.12
17975,17975,SUCCESS,2024-07-05 03:17:00,2350.84
17976,17976,FAILED,2023-06-12 01:39:00,1521.17
17977,17977,SUCCESS,2024-11-29 21:34:00,1302.76
17978,17978,SUCCESS,2023-12-19 22:43:00,4096.2
17979,17979,REFUNDED,2024-02-10 23:13:00,1850.74
17980,17980,FAILED,2024-12-09 12:14:00,1542.98
17981,17981,FAILED,2023-07-06 10:32:00,1666.8
17982,17982,SUCCESS,2023-12-26 17:14:00,574.03
17983,17983,SUCCESS,2023-11-24 07:19:00,2847.38
17984,17984,SUCCESS,2024-08-13 22:26:00,1151.18
17985,17985,REFUNDED,2023-07-24 00:15:00,307.29
17986,17986,SUCCESS,2024-08-07 00:39:00,2795.85
17987,17987,SUCCESS,2023-07-22 01:35:00,2588.49
17988,17988,SUCCESS,2024-03-13 08:34:00,3228.92
17989,17989,SUCCESS,2023-07-18 21:42:00,358.28
17990,17990,SUCCESS,2023-05-13 01:30:00,3002.06
17991,17991,SUCCESS,2023-12-06 15:19:00,1329.48
17992,17992,SUCCESS,2023-11-17 08:47:00,1761.16
17993,17993,SUCCESS,2024-06-11 05:01:00,2020.63
17994,17994,SUCCESS,2024-04-19 14:56:00,3169.67
17995,17995,SUCCESS,2023-09-09 08:38:00,1476.29
17996,17996,SUCCESS,2023-06-29 19:53:00,1297.89
17997,17997,SUCCESS,2024-03-08 08:38:00,1745.52
17998,17998,SUCCESS,2023-01-11 09:46:00,3416.68
17999,17999,SUCCESS,2024-02-11 17:20:00,2227.2
18000,18000,SUCCESS,2024-07-23 17:53:00,999.65
18001,18001,FAILED,2024-12-16 05:09:00,2873.65
18002,18002,SUCCESS,2023-10-01 15:47:00,2471.71
18003,18003,SUCCESS,2024-12-24 05:39:00,2534.79
18004,18004,REFUNDED,2024-03-23 09:11:00,3780.67
18005,18005,SUCCESS,2023-06-10 06:49:00,412.06
18006,18006,REFUNDED,2023-04-04 02:34:00,972.9
18007,18007,SUCCESS,2023-09-17 05:47:00,580.98
18008,18008,SUCCESS,2024-07-25 11:18:00,1010.41
18009,18009,SUCCESS,2023-01-05 01:29:00,1682.88
18010,18010,SUCCESS,2024-06-28 18:48:00,772.7
18011,18011,SUCCESS,2023-07-23 10:22:00,1629.44
18012,18012,SUCCESS,2023-11-19 13:19:00,2656.64
18013,18013,SUCCESS,2024-09-17 01:28:00,1996.93
18014,18014,SUCCESS,2024-09-24 23:06:00,3037.94
18015,18015,REFUNDED,2023-02-04 13:01:00,600.34
18016,18016,SUCCESS,2023-07-08 15:02:00,98.27
18017,18017,SUCCESS,2024-06-07 03:07:00,967.36
18018,18018,SUCCESS,2023-06-25 09:42:00,3288.22
18019,18019,SUCCESS,2023-10-06 04:31:00,514.05
18020,18020,FAILED,2023-07-20 02:30:00,1948.78
18021,18021,SUCCESS,2023-01-18 18:47:00,4138.11
18022,18022,FAILED,2024-08-01 04:23:00,1827.94
18023,18023,FAILED,2023-11-11 14:10:00,448.72
18024,18024,REFUNDED,2023-05-28 18:28:00,570.96
18025,18025,SUCCESS,2023-09-19 04:27:00,4749.67
18026,18026,REFUNDED,2024-09-27 11:16:00,1899.21
18027,18027,SUCCESS,2024-07-23 09:42:00,3825.55
18028,18028,SUCCESS,2023-12-27 01:17:00,976.66
18029,18029,SUCCESS,2023-01-14 05:56:00,3815.95
18030,18030,SUCCESS,2023-05-29 10:26:00,2566.68
18031,18031,FAILED,2024-11-06 11:44:00,1446.24
18032,18032,SUCCESS,2023-04-12 08:40:00,2655.22
18033,18033,SUCCESS,2023-05-08 00:50:00,1344.69
18034,18034,SUCCESS,2023-06-01 12:48:00,1039.95
18035,18035,REFUNDED,2024-10-17 08:54:00,457.7
18036,18036,SUCCESS,2024-04-10 00:37:00,1205.11
18037,18037,SUCCESS,2024-10-10 21:12:00,3494.82
18038,18038,REFUNDED,2023-03-05 05:38:00,2063.23
18039,18039,REFUNDED,2023-07-12 08:18:00,4656.79
18040,18040,REFUNDED,2024-07-17 22:58:00,1671.25
18041,18041,SUCCESS,2023-02-27 06:11:00,765.91
18042,18042,SUCCESS,2023-05-28 07:16:00,547.72
18043,18043,SUCCESS,2024-02-15 17:57:00,2207.23
18044,18044,SUCCESS,2023-06-25 22:36:00,1772.29
18045,18045,REFUNDED,2023-01-25 02:46:00,2069.79
18046,18046,SUCCESS,2024-03-08 16:53:00,3034.75
18047,18047,SUCCESS,2023-08-13 10:23:00,3308.91
18048,18048,SUCCESS,2023-12-07 06:41:00,1256.59
18049,18049,SUCCESS,2024-05-19 18:15:00,1602.76
18050,18050,SUCCESS,2024-09-28 22:06:00,3142.52
18051,18051,SUCCESS,2024-04-27 11:23:00,4224.4
18052,18052,SUCCESS,2024-05-28 04:35:00,2037.06
18053,18053,SUCCESS,2024-06-29 13:02:00,3340.8
18054,18054,FAILED,2023-06-25 22:53:00,2098.09
18055,18055,SUCCESS,2023-12-06 22:46:00,4643.76
18056,18056,SUCCESS,2023-03-26 18:55:00,1586.01
18057,18057,REFUNDED,2023-10-17 00:20:00,1013.41
18058,18058,SUCCESS,2024-09-19 14:30:00,670.68
18059,18059,SUCCESS,2023-05-28 05:45:00,1333.05
18060,18060,SUCCESS,2023-04-15 01:29:00,1968.52
18061,18061,REFUNDED,2023-08-03 16:34:00,2752.65
18062,18062,SUCCESS,2023-03-19 11:11:00,156.02
18063,18063,FAILED,2023-01-19 07:48:00,729.96
18064,18064,SUCCESS,2024-05-21 04:40:00,3942.14
18065,18065,FAILED,2024-04-14 19:09:00,1479.52
18066,18066,SUCCESS,2023-02-28 22:28:00,934.58
18067,18067,SUCCESS,2024-10-31 04:17:00,1366.67
18068,18068,SUCCESS,2024-11-26 04:15:00,1514.14
18069,18069,SUCCESS,2024-12-26 06:18:00,2296.24
18070,18070,SUCCESS,2024-02-14 07:55:00,4231.8
18071,18071,SUCCESS,2024-07-23 14:32:00,2095.46
18072,18072,SUCCESS,2024-11-01 22:58:00,2167.65
18073,18073,SUCCESS,2023-06-16 12:26:00,4377.35
18074,18074,SUCCESS,2024-08-03 18:32:00,1903.51
18075,18075,SUCCESS,2024-08-24 11:12:00,532.88
18076,18076,SUCCESS,2024-11-28 16:58:00,3289.6
18077,18077,SUCCESS,2024-09-23 01:55:00,1620.36
18078,18078,SUCCESS,2023-05-04 18:38:00,1320.22
18079,18079,SUCCESS,2024-03-09 06:29:00,234.9
18080,18080,SUCCESS,2024-02-14 11:31:00,490.7
18081,18081,FAILED,2023-04-19 16:35:00,2077.39
18082,18082,SUCCESS,2024-01-04 13:36:00,2081.3
18083,18083,SUCCESS,2023-12-17 07:37:00,2105.99
18084,18084,SUCCESS,2024-12-07 14:11:00,911.87
18085,18085,SUCCESS,2024-06-22 19:42:00,2106.46
18086,18086,SUCCESS,2023-09-08 09:56:00,718.8
18087,18087,SUCCESS,2023-10-23 09:26:00,3718.86
18088,18088,FAILED,2024-12-31 21:19:00,1369.81
18089,18089,SUCCESS,2024-09-19 02:11:00,1234.89
18090,18090,SUCCESS,2024-03-31 08:44:00,1564.62
18091,18091,SUCCESS,2023-03-23 19:37:00,3822.2
18092,18092,SUCCESS,2024-10-05 23:02:00,866.25
18093,18093,SUCCESS,2024-02-24 04:40:00,459.26
18094,18094,SUCCESS,2023-07-01 08:22:00,3242.57
18095,18095,FAILED,2023-01-28 03:22:00,280.33
18096,18096,SUCCESS,2024-06-21 04:14:00,959.08
18097,18097,SUCCESS,2023-06-20 00:16:00,2756.78
18098,18098,SUCCESS,2023-10-11 22:26:00,1828.45
18099,18099,REFUNDED,2023-08-02 10:32:00,1691.06
18100,18100,FAILED,2024-08-14 17:20:00,3904.57
18101,18101,SUCCESS,2024-12-09 22:36:00,940.86
18102,18102,SUCCESS,2023-03-12 04:13:00,2849.13
18103,18103,SUCCESS,2023-04-04 00:01:00,1692.44
18104,18104,REFUNDED,2023-04-01 01:51:00,2061.33
18105,18105,REFUNDED,2023-08-03 21:12:00,3081.38
18106,18106,SUCCESS,2023-12-23 07:50:00,3002.7
18107,18107,REFUNDED,2023-12-25 13:58:00,333.62
18108,18108,SUCCESS,2023-12-01 18:05:00,1260.31
18109,18109,FAILED,2023-07-30 10:41:00,458.92
18110,18110,FAILED,2024-05-20 22:01:00,1647.74
18111,18111,SUCCESS,2024-11-30 11:14:00,2782.47
18112,18112,SUCCESS,2024-09-29 01:32:00,2337.88
18113,18113,REFUNDED,2024-01-21 06:41:00,1117.48
18114,18114,REFUNDED,2024-02-25 22:19:00,1128.07
18115,18115,REFUNDED,2024-08-15 12:24:00,2256.52
18116,18116,REFUNDED,2023-08-09 14:19:00,2904.12
18117,18117,REFUNDED,2024-10-04 03:32:00,1468.23
18118,18118,SUCCESS,2023-12-12 14:08:00,1855.68
18119,18119,FAILED,2024-08-30 05:14:00,1584.06
18120,18120,SUCCESS,2023-10-30 11:17:00,4114.71
18121,18121,SUCCESS,2024-11-23 17:52:00,878.53
18122,18122,SUCCESS,2024-04-20 22:43:00,2536.95
18123,18123,SUCCESS,2023-06-22 14:48:00,1802.69
18124,18124,SUCCESS,2023-04-11 06:05:00,2415.23
18125,18125,SUCCESS,2023-10-12 14:23:00,3477.05
18126,18126,SUCCESS,2024-03-20 17:15:00,3395.63
18127,18127,REFUNDED,2024-01-21 14:48:00,2830.17
18128,18128,SUCCESS,2023-03-27 03:46:00,1760.8
18129,18129,SUCCESS,2024-08-11 05:44:00,410.99
18130,18130,SUCCESS,2023-12-08 20:22:00,1027.4
18131,18131,REFUNDED,2023-06-29 02:41:00,2056.83
18132,18132,SUCCESS,2023-01-24 13:21:00,4384.49
18133,18133,SUCCESS,2024-10-10 10:15:00,1463.78
18134,18134,REFUNDED,2023-08-31 21:43:00,6168.26
18135,18135,SUCCESS,2023-11-06 05:43:00,554.16
18136,18136,SUCCESS,2024-10-01 11:28:00,1435.67
18137,18137,SUCCESS,2023-04-07 03:10:00,470.84
18138,18138,SUCCESS,2024-09-19 04:23:00,412.24
18139,18139,SUCCESS,2024-03-10 08:31:00,2564.0
18140,18140,SUCCESS,2024-10-18 04:23:00,3029.95
18141,18141,FAILED,2024-11-08 19:10:00,4365.22
18142,18142,SUCCESS,2023-07-14 00:17:00,3201.79
18143,18143,SUCCESS,2023-03-10 13:26:00,1306.0
18144,18144,SUCCESS,2023-01-14 20:59:00,705.39
18145,18145,SUCCESS,2024-12-05 06:54:00,1349.54
18146,18146,SUCCESS,2024-05-29 06:48:00,401.47
18147,18147,SUCCESS,2023-08-10 16:52:00,1166.35
18148,18148,SUCCESS,2023-04-03 03:19:00,781.36
18149,18149,SUCCESS,2023-12-17 16:53:00,765.85
18150,18150,SUCCESS,2024-05-25 18:48:00,1939.74
18151,18151,REFUNDED,2024-08-31 18:04:00,3526.69
18152,18152,SUCCESS,2023-12-05 05:00:00,1090.7
18153,18153,SUCCESS,2023-01-30 14:18:00,2363.76
18154,18154,SUCCESS,2024-03-10 00:56:00,3080.77
18155,18155,SUCCESS,2023-12-19 09:27:00,1410.74
18156,18156,SUCCESS,2023-03-11 10:52:00,1619.71
18157,18157,REFUNDED,2024-09-27 17:33:00,615.84
18158,18158,SUCCESS,2024-06-22 11:42:00,2498.66
18159,18159,SUCCESS,2024-10-09 09:16:00,93.71
18160,18160,SUCCESS,2024-05-18 03:17:00,1208.45
18161,18161,REFUNDED,2024-10-13 02:09:00,2154.76
18162,18162,SUCCESS,2023-11-27 13:29:00,2217.23
18163,18163,FAILED,2024-05-10 13:59:00,4229.59
18164,18164,SUCCESS,2024-11-14 10:28:00,408.07
18165,18165,SUCCESS,2024-03-09 09:23:00,179.57
18166,18166,SUCCESS,2024-04-02 17:39:00,1483.21
18167,18167,SUCCESS,2023-01-19 21:01:00,1131.86
18168,18168,SUCCESS,2023-11-22 16:59:00,1040.71
18169,18169,SUCCESS,2024-06-05 07:19:00,2930.14
18170,18170,SUCCESS,2023-01-15 03:00:00,1666.89
18171,18171,SUCCESS,2023-08-15 08:45:00,588.06
18172,18172,SUCCESS,2023-10-18 03:29:00,752.81
18173,18173,SUCCESS,2024-04-14 08:38:00,1572.69
18174,18174,SUCCESS,2023-02-20 07:57:00,792.97
18175,18175,SUCCESS,2024-05-14 05:58:00,259.29
18176,18176,SUCCESS,2024-01-27 06:37:00,2050.99
18177,18177,SUCCESS,2024-07-21 08:49:00,2790.19
18178,18178,FAILED,2024-10-30 13:33:00,1285.53
18179,18179,SUCCESS,2024-05-28 23:12:00,2701.0
18180,18180,SUCCESS,2024-06-06 00:03:00,3760.44
18181,18181,REFUNDED,2023-11-23 06:47:00,480.94
18182,18182,SUCCESS,2024-05-29 08:06:00,2466.17
18183,18183,SUCCESS,2024-05-08 06:54:00,1572.66
18184,18184,FAILED,2024-07-23 16:06:00,234.67
18185,18185,SUCCESS,2024-01-08 09:35:00,1301.01
18186,18186,FAILED,2024-04-04 16:14:00,4286.6
18187,18187,REFUNDED,2023-07-04 23:15:00,381.71
18188,18188,SUCCESS,2024-05-04 12:01:00,1456.08
18189,18189,SUCCESS,2023-04-16 13:55:00,1973.35
18190,18190,FAILED,2024-05-27 18:36:00,3268.91
18191,18191,SUCCESS,2024-10-08 20:46:00,271.65
18192,18192,FAILED,2023-08-25 11:13:00,250.5
18193,18193,SUCCESS,2024-08-03 14:22:00,3045.11
18194,18194,SUCCESS,2023-01-05 04:13:00,1297.42
18195,18195,SUCCESS,2023-11-11 00:14:00,823.75
18196,18196,SUCCESS,2023-10-27 09:12:00,884.58
18197,18197,SUCCESS,2024-01-25 03:30:00,2542.08
18198,18198,FAILED,2024-08-18 16:19:00,416.57
18199,18199,FAILED,2023-03-04 10:48:00,1506.95
18200,18200,SUCCESS,2024-08-09 21:54:00,1613.43
18201,18201,SUCCESS,2023-10-09 08:33:00,2512.15
18202,18202,SUCCESS,2023-12-14 22:11:00,118.61
18203,18203,REFUNDED,2024-04-10 10:04:00,845.8
18204,18204,REFUNDED,2023-01-29 09:43:00,1205.34
18205,18205,SUCCESS,2024-02-13 14:54:00,906.77
18206,18206,SUCCESS,2024-09-02 11:00:00,2303.25
18207,18207,SUCCESS,2023-12-11 11:17:00,4886.96
18208,18208,SUCCESS,2024-09-04 02:50:00,1002.08
18209,18209,SUCCESS,2024-09-02 23:16:00,2018.9
18210,18210,SUCCESS,2024-08-22 12:19:00,560.08
18211,18211,SUCCESS,2023-02-24 23:47:00,1299.09
18212,18212,FAILED,2024-03-21 08:57:00,2321.04
18213,18213,FAILED,2023-05-01 21:53:00,3819.34
18214,18214,SUCCESS,2023-06-04 07:41:00,3377.08
18215,18215,SUCCESS,2023-05-31 03:20:00,592.6
18216,18216,SUCCESS,2024-01-27 10:54:00,3249.72
18217,18217,REFUNDED,2023-10-17 10:08:00,789.66
18218,18218,SUCCESS,2024-01-12 04:21:00,447.86
18219,18219,SUCCESS,2024-05-05 23:24:00,3646.41
18220,18220,REFUNDED,2023-05-07 17:15:00,3164.97
18221,18221,SUCCESS,2023-04-01 05:03:00,719.42
18222,18222,REFUNDED,2024-12-24 22:31:00,467.2
18223,18223,SUCCESS,2024-04-02 07:12:00,3374.83
18224,18224,SUCCESS,2023-06-01 13:53:00,279.0
18225,18225,SUCCESS,2024-02-09 23:42:00,648.74
18226,18226,SUCCESS,2023-11-23 17:40:00,2229.04
18227,18227,SUCCESS,2023-01-18 06:27:00,362.84
18228,18228,SUCCESS,2023-06-19 00:51:00,1975.13
18229,18229,SUCCESS,2023-09-16 03:04:00,1752.78
18230,18230,SUCCESS,2024-03-19 08:54:00,1116.11
18231,18231,SUCCESS,2024-11-25 00:12:00,1668.58
18232,18232,FAILED,2023-08-19 02:16:00,2812.52
18233,18233,REFUNDED,2024-07-25 15:28:00,2897.22
18234,18234,SUCCESS,2024-07-03 08:29:00,735.1
18235,18235,REFUNDED,2024-11-21 08:21:00,1213.64
18236,18236,SUCCESS,2023-11-04 07:39:00,221.44
18237,18237,SUCCESS,2023-01-04 14:56:00,4517.21
18238,18238,SUCCESS,2024-02-15 09:16:00,1173.36
18239,18239,REFUNDED,2023-07-04 10:35:00,3090.07
18240,18240,SUCCESS,2024-10-24 19:31:00,3308.93
18241,18241,FAILED,2024-08-09 01:03:00,2036.12
18242,18242,SUCCESS,2024-08-16 13:10:00,175.47
18243,18243,SUCCESS,2024-10-27 12:23:00,1081.64
18244,18244,SUCCESS,2024-03-04 19:37:00,3256.79
18245,18245,SUCCESS,2023-02-18 13:00:00,2433.86
18246,18246,SUCCESS,2023-06-18 21:36:00,338.36
18247,18247,SUCCESS,2023-02-17 21:48:00,436.45
18248,18248,FAILED,2024-05-07 06:40:00,1136.71
18249,18249,SUCCESS,2024-02-19 06:46:00,1265.74
18250,18250,SUCCESS,2023-11-06 23:21:00,3592.18
18251,18251,SUCCESS,2024-02-16 12:26:00,2204.38
18252,18252,SUCCESS,2023-04-02 15:30:00,1036.09
18253,18253,SUCCESS,2024-11-25 18:08:00,2357.69
18254,18254,SUCCESS,2023-12-25 16:43:00,1452.22
18255,18255,SUCCESS,2024-11-17 02:13:00,575.76
18256,18256,SUCCESS,2023-09-08 00:58:00,2887.66
18257,18257,SUCCESS,2024-05-10 21:11:00,1554.38
18258,18258,SUCCESS,2023-05-25 02:30:00,2769.32
18259,18259,FAILED,2024-02-24 23:59:00,1469.77
18260,18260,SUCCESS,2024-04-06 06:11:00,1944.54
18261,18261,FAILED,2023-09-27 10:09:00,1828.37
18262,18262,SUCCESS,2024-02-27 10:38:00,2077.63
18263,18263,SUCCESS,2023-08-23 20:00:00,2667.29
18264,18264,FAILED,2023-09-23 01:15:00,1126.16
18265,18265,SUCCESS,2024-10-17 11:38:00,4015.66
18266,18266,SUCCESS,2023-09-28 17:01:00,479.44
18267,18267,SUCCESS,2024-09-17 00:12:00,2974.72
18268,18268,FAILED,2023-09-04 23:42:00,2508.51
18269,18269,SUCCESS,2023-12-03 10:40:00,1094.37
18270,18270,SUCCESS,2024-12-13 05:36:00,398.51
18271,18271,SUCCESS,2023-07-19 04:21:00,2802.1
18272,18272,SUCCESS,2024-02-18 15:26:00,1095.9
18273,18273,SUCCESS,2023-06-24 08:27:00,1526.24
18274,18274,SUCCESS,2023-10-09 12:05:00,3066.7
18275,18275,SUCCESS,2023-09-05 13:33:00,2206.85
18276,18276,SUCCESS,2024-10-05 17:36:00,1140.84
18277,18277,SUCCESS,2023-10-31 09:26:00,3031.05
18278,18278,SUCCESS,2023-02-03 11:54:00,1254.65
18279,18279,SUCCESS,2023-10-12 14:48:00,1750.71
18280,18280,SUCCESS,2024-05-11 10:10:00,1605.85
18281,18281,SUCCESS,2023-06-03 17:16:00,724.2
18282,18282,SUCCESS,2024-10-13 04:51:00,1756.29
18283,18283,REFUNDED,2023-09-18 13:15:00,2866.5
18284,18284,REFUNDED,2023-11-08 07:59:00,3464.11
18285,18285,SUCCESS,2023-10-07 02:36:00,1452.78
18286,18286,FAILED,2023-06-10 14:19:00,2435.67
18287,18287,REFUNDED,2023-09-21 03:45:00,1004.71
18288,18288,SUCCESS,2024-03-16 20:54:00,697.44
18289,18289,SUCCESS,2023-08-03 03:43:00,862.04
18290,18290,SUCCESS,2024-12-03 07:53:00,764.82
18291,18291,REFUNDED,2024-11-09 19:59:00,969.96
18292,18292,FAILED,2023-08-31 10:41:00,730.72
18293,18293,SUCCESS,2023-10-01 03:24:00,463.2
18294,18294,SUCCESS,2023-01-04 10:35:00,1849.54
18295,18295,SUCCESS,2024-01-08 23:55:00,3262.69
18296,18296,SUCCESS,2023-11-04 06:19:00,3953.57
18297,18297,FAILED,2024-12-07 19:31:00,640.76
18298,18298,REFUNDED,2023-10-14 00:23:00,2410.51
18299,18299,SUCCESS,2024-01-13 08:52:00,3187.85
18300,18300,REFUNDED,2023-09-03 11:59:00,2098.81
18301,18301,SUCCESS,2023-05-31 14:04:00,2682.72
18302,18302,FAILED,2024-04-14 04:07:00,638.31
18303,18303,SUCCESS,2024-11-25 07:52:00,2217.88
18304,18304,SUCCESS,2024-10-13 06:47:00,677.41
18305,18305,SUCCESS,2023-12-13 18:07:00,1105.52
18306,18306,SUCCESS,2023-11-13 19:49:00,2815.17
18307,18307,SUCCESS,2024-10-09 01:57:00,2908.94
18308,18308,SUCCESS,2023-07-19 15:18:00,3773.23
18309,18309,FAILED,2024-01-21 06:47:00,1428.63
18310,18310,REFUNDED,2023-05-02 04:40:00,1096.05
18311,18311,SUCCESS,2024-02-06 16:50:00,2123.72
18312,18312,SUCCESS,2024-08-17 09:08:00,2134.38
18313,18313,SUCCESS,2023-02-28 11:55:00,1798.45
18314,18314,SUCCESS,2024-09-06 18:45:00,3184.72
18315,18315,SUCCESS,2024-03-10 16:33:00,3607.45
18316,18316,FAILED,2023-03-05 19:30:00,1716.62
18317,18317,REFUNDED,2023-03-12 01:10:00,2948.5
18318,18318,SUCCESS,2024-03-26 11:10:00,1189.15
18319,18319,SUCCESS,2024-05-10 15:13:00,1075.5
18320,18320,REFUNDED,2024-05-21 06:35:00,2295.35
18321,18321,SUCCESS,2023-08-10 06:45:00,788.32
18322,18322,SUCCESS,2023-12-20 10:22:00,181.96
18323,18323,SUCCESS,2024-08-16 06:12:00,1319.56
18324,18324,REFUNDED,2023-09-28 16:10:00,1595.72
18325,18325,SUCCESS,2024-11-01 08:05:00,1845.26
18326,18326,REFUNDED,2023-12-21 09:37:00,4510.62
18327,18327,SUCCESS,2023-02-02 11:07:00,2358.46
18328,18328,SUCCESS,2023-11-18 12:47:00,2266.61
18329,18329,SUCCESS,2023-03-13 08:33:00,796.18
18330,18330,FAILED,2024-11-17 19:34:00,1528.5
18331,18331,SUCCESS,2023-05-12 13:35:00,2667.1
18332,18332,SUCCESS,2024-01-18 10:59:00,302.59
18333,18333,SUCCESS,2024-12-22 16:03:00,2023.87
18334,18334,SUCCESS,2024-07-20 07:57:00,2262.49
18335,18335,FAILED,2024-08-14 19:10:00,691.34
18336,18336,FAILED,2023-08-27 03:23:00,1021.19
18337,18337,SUCCESS,2023-12-27 11:20:00,2099.36
18338,18338,FAILED,2024-04-02 23:38:00,575.34
18339,18339,REFUNDED,2023-03-11 03:15:00,1433.36
18340,18340,SUCCESS,2024-08-16 10:10:00,756.27
18341,18341,FAILED,2024-03-24 18:03:00,1161.57
18342,18342,SUCCESS,2023-08-19 21:44:00,807.03
18343,18343,SUCCESS,2023-09-25 17:59:00,2956.22
18344,18344,SUCCESS,2024-02-22 09:52:00,354.73
18345,18345,SUCCESS,2023-11-10 06:15:00,2408.56
18346,18346,SUCCESS,2023-09-26 09:15:00,1366.44
18347,18347,SUCCESS,2023-02-15 13:53:00,2960.64
18348,18348,SUCCESS,2024-03-22 01:13:00,3032.49
18349,18349,SUCCESS,2024-09-25 16:45:00,1725.84
18350,18350,REFUNDED,2024-01-13 00:17:00,1601.28
18351,18351,REFUNDED,2024-09-05 07:10:00,453.61
18352,18352,FAILED,2023-06-11 13:55:00,3161.31
18353,18353,SUCCESS,2024-09-21 04:31:00,630.29
18354,18354,REFUNDED,2023-07-08 09:42:00,872.89
18355,18355,REFUNDED,2024-03-10 10:22:00,2115.13
18356,18356,SUCCESS,2024-04-26 09:00:00,1786.37
18357,18357,SUCCESS,2024-07-17 17:21:00,3110.33
18358,18358,SUCCESS,2023-08-15 07:47:00,3387.34
18359,18359,SUCCESS,2023-09-22 05:21:00,1506.96
18360,18360,FAILED,2023-11-29 11:44:00,1670.56
18361,18361,SUCCESS,2024-01-01 16:49:00,899.24
18362,18362,SUCCESS,2024-04-09 14:38:00,504.7
18363,18363,FAILED,2024-10-31 08:57:00,1935.54
18364,18364,SUCCESS,2023-01-06 18:32:00,2514.62
18365,18365,SUCCESS,2024-08-05 13:43:00,1438.1
18366,18366,FAILED,2024-08-12 16:43:00,623.85
18367,18367,REFUNDED,2024-03-30 10:05:00,755.81
18368,18368,FAILED,2023-02-15 16:07:00,4091.14
18369,18369,SUCCESS,2024-03-22 05:03:00,514.09
18370,18370,FAILED,2024-08-09 00:12:00,451.08
18371,18371,REFUNDED,2023-08-16 10:57:00,362.97
18372,18372,SUCCESS,2024-10-24 10:04:00,1734.63
18373,18373,SUCCESS,2023-07-15 02:06:00,1975.26
18374,18374,SUCCESS,2023-06-05 20:37:00,983.12
18375,18375,SUCCESS,2024-02-13 09:00:00,3145.63
18376,18376,REFUNDED,2024-10-02 10:04:00,1250.54
18377,18377,SUCCESS,2023-11-28 08:33:00,977.01
18378,18378,SUCCESS,2024-10-31 12:21:00,2502.11
18379,18379,SUCCESS,2024-05-16 14:45:00,2357.32
18380,18380,SUCCESS,2023-06-08 09:26:00,1495.97
18381,18381,SUCCESS,2024-10-04 17:27:00,1486.05
18382,18382,REFUNDED,2023-09-20 21:07:00,1537.67
18383,18383,SUCCESS,2024-09-22 09:52:00,693.74
18384,18384,SUCCESS,2023-04-29 23:38:00,1876.42
18385,18385,SUCCESS,2023-03-01 03:39:00,2896.9
18386,18386,FAILED,2024-11-19 20:22:00,1897.3
18387,18387,SUCCESS,2023-12-25 04:51:00,2010.86
18388,18388,SUCCESS,2024-03-21 17:43:00,1649.62
18389,18389,FAILED,2023-11-16 09:12:00,1535.32
18390,18390,SUCCESS,2023-01-29 05:59:00,880.91
18391,18391,SUCCESS,2024-07-10 02:22:00,1838.3
18392,18392,SUCCESS,2024-07-08 18:13:00,796.79
18393,18393,SUCCESS,2024-02-24 15:11:00,919.32
18394,18394,SUCCESS,2023-07-12 05:12:00,120.29
18395,18395,SUCCESS,2023-01-24 07:19:00,1107.84
18396,18396,REFUNDED,2023-01-09 17:22:00,560.44
18397,18397,SUCCESS,2023-10-26 17:58:00,4449.02
18398,18398,SUCCESS,2023-02-04 21:04:00,2706.13
18399,18399,SUCCESS,2024-07-05 14:04:00,883.71
18400,18400,SUCCESS,2024-03-26 11:21:00,2076.88
18401,18401,FAILED,2024-06-15 15:51:00,2032.26
18402,18402,SUCCESS,2023-12-15 19:34:00,220.02
18403,18403,SUCCESS,2023-09-06 15:52:00,444.28
18404,18404,FAILED,2023-08-14 21:06:00,1690.77
18405,18405,SUCCESS,2024-09-21 04:18:00,1132.68
18406,18406,SUCCESS,2023-01-13 07:04:00,170.0
18407,18407,SUCCESS,2024-08-10 15:34:00,1644.69
18408,18408,FAILED,2023-11-24 20:28:00,257.5
18409,18409,FAILED,2024-11-29 21:17:00,4471.83
18410,18410,SUCCESS,2024-04-20 13:28:00,360.16
18411,18411,SUCCESS,2023-11-11 02:11:00,1485.65
18412,18412,SUCCESS,2024-12-03 01:29:00,4690.86
18413,18413,FAILED,2024-11-04 20:51:00,2455.39
18414,18414,SUCCESS,2023-01-24 14:19:00,1853.82
18415,18415,SUCCESS,2023-05-15 00:53:00,2109.61
18416,18416,SUCCESS,2024-06-05 17:19:00,944.51
18417,18417,SUCCESS,2024-08-11 21:11:00,1304.87
18418,18418,SUCCESS,2023-11-08 05:10:00,3475.98
18419,18419,SUCCESS,2024-06-02 16:05:00,1578.33
18420,18420,SUCCESS,2023-02-06 03:22:00,245.56
18421,18421,REFUNDED,2023-04-27 12:16:00,1811.14
18422,18422,SUCCESS,2023-11-27 09:26:00,2579.14
