MENU_ITEM_ID,RESTAURANT_ID,ITEM_NAME,CATEGORY,PRICE,IS_VEG,IS_ACTIVE
5020,470,Close Thali,Beverage,,0,
5021,712,Day Meal,Dessert,218.73,1,Y
5022,538,Line Bowl,Main,385.2,N,N
5023,14,Before Bowl,Starter,525.35,Y,1
5024,521,Fly Pizza,Main,599.44,1,
5025,188,Stop Burger,Starter,323.76,0,Y
5026,506,Military Bowl,Beverage,92.85,0,1
5027,555,Carry Thali,Dessert,167.29,N,N
5028,238,Three Burger,Starter,456.16,N,0
5029,624,Side Meal,Main,311.29,0,N
5030,120,Decide Burger,Starter,502.51,N,
5031,170,Anything Pizza,Starter,163.12,N,
5032,76,War Bowl,Starter,384.89,1,1
5033,709,Base Bowl,Dessert,180.96,Y,1
5034,330,Question Meal,Beverage,367.69,Y,
5035,153,Beautiful Burger,Starter,421.42,0,1
5036,560,Participant Meal,Main,541.13,0,1
5037,335,Baby Pizza,Main,447.3,0,N
5038,940,Budget Pizza,Starter,131.87,N,
5039,296,Response Thali,Main,325.69,0,1
5040,891,Door Bowl,Main,233.14,1,0
5041,256,Matter Meal,Dessert,303.1,N,1
5042,106,Draw Meal,Beverage,273.74,N,1
5043,583,Human Bowl,Starter,296.16,1,0
5044,687,Continue Bowl,Main,514.51,0,0
5045,658,Middle Pizza,Beverage,431.25,N,N
5046,183,Knowledge Pizza,Beverage,379.36,Y,1
5047,858,Attack Meal,Main,162.63,N,Y
5048,684,Century Burger,Main,497.54,0,0
5049,711,Your Burger,Beverage,529.89,0,1
5050,98,Argue Thali,Beverage,388.26,Y,
5051,1000,Computer Meal,Starter,355.88,0,Y
5052,430,Material Thali,Main,322.99,1,Y
5053,727,Product Pizza,Beverage,331.56,0,0
5054,51,One Meal,Main,348.32,1,1
5055,370,Road Burger,Beverage,493.36,0,0
5056,20,Yourself Bowl,Beverage,597.37,0,N
5057,282,Street Burger,Main,204.1,Y,0
5058,255,Especially Pizza,Main,266.06,0,
5059,649,Industry Bowl,Dessert,101.74,1,Y
5060,72,Skin Pizza,Starter,320.8,Y,0
5061,701,Sort Burger,Beverage,303.82,Y,N
5062,931,Entire Pizza,Starter,254.53,Y,1
5063,273,Entire Thali,Main,279.09,Y,0
5064,459,Member Thali,Beverage,493.56,1,0
5065,38,Want Meal,Dessert,316.36,N,
5066,682,Personal Meal,Beverage,486.92,0,0
5067,837,Talk Thali,Dessert,507.94,Y,N
5068,923,Life Burger,Starter,275.85,0,
5069,596,Push Pizza,Beverage,482.16,0,1
5070,447,Street Bowl,Beverage,141.18,1,N
5071,123,Give Meal,Main,399.16,1,
5072,477,Address Bowl,Starter,497.4,Y,1
5073,57,Perhaps Bowl,Beverage,251.5,0,Y
5074,132,Community Pizza,Main,585.02,N,
5075,924,Author Thali,Beverage,233.72,1,0
5076,450,Institution Bowl,Dessert,518.94,N,N
5077,765,Future Pizza,Beverage,476.48,Y,
5078,589,New Thali,Beverage,542.03,Y,
5079,965,Market Bowl,Main,85.8,1,0
5080,378,Really Pizza,Main,136.02,N,1
5081,172,Continue Pizza,Dessert,470.94,Y,1
5082,872,Member Thali,Starter,532.04,0,1
5083,76,Impact Bowl,Main,196.38,0,0
5084,942,Threat Pizza,Beverage,354.33,1,
5085,749,Final Pizza,Beverage,404.75,0,0
5086,153,Realize Pizza,Main,373.69,1,0
5087,830,Want Burger,Starter,185.95,1,0
5088,275,Natural Pizza,Starter,84.35,Y,1
5089,495,Material Bowl,Main,578.71,1,N
5090,276,Mission Meal,Starter,496.05,Y,N
5091,708,Develop Pizza,Main,,0,N
5092,411,During Thali,Dessert,384.66,Y,1
5093,689,Suddenly Pizza,Beverage,584.37,0,N
5094,565,Region Bowl,Starter,165.86,Y,0
5095,591,Level Bowl,Dessert,353.43,Y,0
5096,455,New Pizza,Beverage,218.61,Y,
5097,37,Manager Meal,Dessert,555.25,N,Y
5098,204,Dog Burger,Starter,,1,0
5099,270,Public Meal,Starter,349.6,N,
5100,51,Involve Burger,Dessert,283.0,N,0
5101,270,Share Burger,Main,429.15,0,0
5102,239,If Thali,Beverage,306.73,0,Y
5103,187,Call Meal,Main,196.13,N,0
5104,702,Power Burger,Dessert,468.84,Y,0
5105,791,Federal Pizza,Dessert,87.82,0,1
5106,363,Mean Pizza,Main,166.5,N,N
5107,742,Wrong Meal,Beverage,139.11,N,0
5108,676,Mean Burger,Dessert,491.35,1,1
5109,832,Box Pizza,Main,591.49,0,N
5110,789,Man Bowl,Dessert,317.02,1,0
5111,489,Stage Burger,Beverage,463.75,1,0
5112,495,Long Pizza,Starter,,1,1
5113,9,These Thali,Main,428.52,1,1
5114,573,Everything Pizza,Starter,105.47,1,1
5115,203,Law Meal,Beverage,523.11,1,Y
5116,118,Size Meal,Starter,543.18,N,Y
5117,293,Radio Bowl,Starter,587.6,Y,0
5118,609,Herself Burger,Dessert,264.64,0,
5119,494,Republican Meal,Main,105.68,Y,Y
5120,163,Always Thali,Dessert,585.94,0,0
5121,726,Institution Burger,Beverage,350.49,Y,Y
5122,261,Matter Pizza,Dessert,491.0,0,Y
5123,946,Reduce Burger,Beverage,551.52,0,
5124,263,Dinner Thali,Main,345.55,1,1
5125,764,Through Thali,Main,231.79,1,N
5126,657,At Thali,Beverage,111.5,N,1
5127,261,Charge Burger,Main,,0,Y
5128,33,Stock Burger,Dessert,341.83,0,0
5129,226,Tv Thali,Dessert,482.76,1,
5130,777,Central Pizza,Dessert,501.24,0,
5131,655,Travel Burger,Beverage,347.33,0,
5132,753,School Pizza,Beverage,,1,Y
5133,675,Family Pizza,Beverage,545.64,N,
5134,310,Situation Thali,Beverage,417.16,0,
5135,192,Two Pizza,Beverage,281.7,0,Y
5136,240,Remember Meal,Main,409.09,N,0
5137,720,Too Pizza,Starter,477.86,Y,Y
5138,273,Color Burger,Dessert,457.13,Y,N
5139,243,Really Pizza,Beverage,436.73,1,1
5140,882,Hospital Pizza,Beverage,476.78,N,1
5141,860,Food Burger,Dessert,102.32,N,N
5142,989,Happen Bowl,Beverage,99.76,0,
5143,424,Respond Pizza,Starter,339.13,Y,0
5144,328,Film Thali,Dessert,474.33,N,0
5145,365,Here Burger,Main,166.69,0,1
5146,804,Factor Burger,Starter,250.22,1,0
5147,76,The Thali,Dessert,190.29,Y,N
5148,347,Speak Thali,Starter,119.49,N,0
5149,81,Area Pizza,Main,550.17,Y,Y
5150,463,All Burger,Starter,174.09,Y,
5151,674,Century Thali,Dessert,300.63,N,1
5152,124,Boy Thali,Beverage,300.34,Y,Y
5153,929,Source Meal,Beverage,162.97,1,Y
5154,43,Significant Thali,Main,561.96,1,
5155,942,Adult Thali,Beverage,89.25,1,Y
5156,303,Wait Burger,Beverage,328.78,N,1
5157,254,Anyone Thali,Main,405.91,Y,0
5158,931,Light Thali,Main,591.72,1,0
5159,429,City Thali,Beverage,505.87,0,0
5160,569,Game Meal,Main,445.52,Y,
5161,280,Apply Bowl,Main,450.33,N,
5162,651,Answer Meal,Main,530.15,Y,0
5163,772,Page Burger,Main,539.52,1,1
5164,386,Real Pizza,Beverage,498.37,Y,Y
5165,793,Performance Pizza,Starter,195.14,1,1
5166,860,Chance Burger,Starter,,1,
5167,772,Major Meal,Beverage,162.59,0,1
5168,90,Successful Meal,Beverage,230.53,N,N
5169,555,Nothing Burger,Main,212.85,0,1
5170,894,Worry Thali,Beverage,389.55,0,0
5171,641,Yeah Meal,Dessert,137.72,0,N
5172,752,Thing Thali,Starter,82.0,1,0
5173,639,Available Pizza,Dessert,533.84,Y,0
5174,520,Four Meal,Main,208.82,1,0
5175,118,Actually Thali,Main,97.23,0,Y
5176,691,Attention Pizza,Beverage,225.94,1,0
5177,327,Hand Pizza,Starter,295.89,1,N
5178,106,Benefit Thali,Dessert,165.34,Y,Y
5179,2,I Bowl,Beverage,402.86,1,Y
5180,564,Quickly Bowl,Dessert,,N,
5181,204,Each Meal,Main,,0,
5182,691,Even Bowl,Beverage,330.11,N,1
5183,240,Four Pizza,Starter,218.28,Y,Y
5184,241,Recognize Bowl,Main,506.97,Y,0
5185,497,Security Burger,Main,149.25,0,
5186,366,Boy Meal,Main,228.26,N,1
5187,660,Camera Meal,Dessert,460.14,0,Y
5188,943,Must Thali,Beverage,519.08,0,0
5189,785,Since Meal,Beverage,149.97,0,Y
5190,92,Will Pizza,Beverage,516.28,N,
5191,5,Structure Thali,Dessert,264.72,0,1
5192,16,Determine Bowl,Dessert,192.57,0,1
5193,937,Among Meal,Starter,314.35,1,
5194,870,Friend Bowl,Main,574.35,0,N
5195,525,Back Thali,Main,340.6,0,0
5196,416,Final Thali,Main,538.31,N,0
5197,621,Identify Thali,Dessert,473.63,0,1
5198,840,Professional Burger,Beverage,184.5,1,0
5199,574,Since Pizza,Dessert,339.25,1,
5200,791,Seem Bowl,Main,90.0,Y,
5201,302,Purpose Pizza,Main,337.6,Y,0
5202,345,Space Meal,Starter,216.51,N,1
5203,574,Arrive Burger,Dessert,486.47,N,N
5204,598,Training Pizza,Dessert,173.18,Y,N
5205,958,Learn Pizza,Main,,N,N
5206,834,Take Meal,Dessert,389.17,1,Y
5207,232,Professor Pizza,Main,103.78,N,Y
5208,866,Report Meal,Dessert,109.24,1,N
5209,2,Common Burger,Main,536.57,N,0
5210,246,As Burger,Main,375.65,1,
5211,8,Rather Pizza,Main,548.99,N,
5212,863,Hear Burger,Main,204.94,Y,N
5213,634,Over Bowl,Starter,206.59,1,
5214,589,Five Meal,Main,105.97,N,0
5215,644,Door Meal,Dessert,163.37,1,Y
5216,659,Drug Pizza,Dessert,554.41,N,1
5217,463,Record Bowl,Dessert,435.38,Y,Y
5218,793,Country Burger,Beverage,487.83,N,
5219,28,Affect Meal,Main,233.29,1,1
5220,830,Small Meal,Dessert,582.4,N,
5221,472,Data Thali,Starter,564.74,0,1
5222,121,Walk Burger,Dessert,585.65,N,N
5223,604,Billion Burger,Beverage,282.77,N,
5224,204,Never Bowl,Dessert,536.76,1,0
5225,683,Produce Pizza,Dessert,208.62,Y,1
5226,648,Light Burger,Dessert,423.99,0,1
5227,317,Ball Pizza,Main,149.73,N,N
5228,358,Discover Meal,Dessert,139.5,1,0
5229,408,Respond Burger,Main,424.08,0,
5230,554,Born Bowl,Starter,510.55,0,0
5231,389,Traditional Pizza,Dessert,,Y,N
5232,133,My Burger,Main,374.14,Y,0
5233,108,Miss Bowl,Starter,386.0,0,1
5234,549,Anyone Pizza,Beverage,121.83,1,N
5235,441,Congress Thali,Dessert,126.14,Y,1
5236,341,Parent Thali,Beverage,284.93,0,N
5237,696,Collection Meal,Dessert,540.98,Y,1
5238,816,Increase Meal,Starter,554.69,N,N
5239,186,Deep Meal,Starter,543.74,N,N
5240,258,Enter Burger,Beverage,109.22,1,1
5241,814,Try Meal,Dessert,165.74,N,1
5242,229,Decade Pizza,Dessert,235.23,Y,0
5243,277,Rock Bowl,Beverage,141.11,N,N
5244,610,Change Meal,Main,396.73,Y,0
5245,46,Degree Bowl,Starter,384.71,Y,N
5246,456,Customer Burger,Beverage,323.22,0,0
5247,310,Than Thali,Main,433.66,1,0
5248,567,Every Thali,Dessert,94.69,0,
5249,265,Own Thali,Beverage,578.82,Y,
5250,59,Day Bowl,Starter,115.5,1,Y
5251,395,Spend Thali,Starter,243.5,N,
5252,19,Center Thali,Beverage,321.31,N,1
5253,526,Material Meal,Main,202.73,N,
5254,818,Else Pizza,Starter,319.08,N,
5255,704,Industry Thali,Beverage,400.56,0,0
5256,964,Box Pizza,Main,593.14,Y,1
5257,195,Cut Pizza,Beverage,305.12,1,1
5258,25,Compare Meal,Beverage,173.33,N,1
5259,276,Into Burger,Dessert,194.95,1,N
5260,211,Say Meal,Starter,355.59,0,
5261,625,Goal Thali,Main,587.68,Y,N
5262,330,Agreement Thali,Main,218.02,1,
5263,15,Present Bowl,Main,400.03,1,1
5264,160,Training Bowl,Main,344.44,Y,0
5265,566,Drive Thali,Main,432.12,Y,Y
5266,30,Drop Pizza,Starter,552.03,Y,
5267,973,High Thali,Beverage,300.88,1,Y
5268,322,Art Pizza,Beverage,185.87,N,1
5269,566,Unit Meal,Starter,298.08,1,1
5270,456,Play Thali,Dessert,337.14,0,N
5271,695,Work Meal,Dessert,239.81,N,
5272,848,Live Thali,Beverage,296.68,0,
5273,842,Culture Bowl,Dessert,481.31,0,1
5274,243,Night Pizza,Beverage,196.78,N,N
5275,41,Them Burger,Dessert,97.56,1,0
5276,569,Race Bowl,Main,533.7,1,N
5277,529,Cover Bowl,Starter,418.01,1,N
5278,254,Write Pizza,Starter,304.24,1,1
5279,953,Hope Meal,Dessert,430.03,Y,
5280,476,View Thali,Main,264.59,0,1
5281,863,Throughout Meal,Main,,N,0
5282,992,Receive Thali,Dessert,230.24,1,0
5283,791,Care Burger,Beverage,320.51,N,0
5284,444,Road Meal,Dessert,123.38,0,N
5285,116,Across Pizza,Dessert,444.18,Y,
5286,673,Point Meal,Starter,156.2,0,
5287,942,Light Meal,Dessert,508.44,N,N
5288,978,More Pizza,Beverage,567.14,0,0
5289,590,Support Pizza,Dessert,122.86,1,0
5290,318,Oil Burger,Dessert,357.32,0,Y
5291,401,Question Thali,Main,347.35,N,0
5292,359,Almost Pizza,Starter,523.81,1,Y
5293,313,Garden Pizza,Starter,128.61,1,0
5294,450,Car Pizza,Main,123.46,N,
5295,343,Others Thali,Main,561.28,N,
5296,272,Indeed Bowl,Main,118.72,0,1
5297,883,Red Pizza,Starter,525.52,1,0
5298,364,Manage Burger,Beverage,360.5,0,0
5299,537,Soon Burger,Starter,319.64,N,
5300,944,Make Pizza,Dessert,343.11,1,
5301,108,To Bowl,Main,192.75,0,N
5302,714,Staff Thali,Dessert,219.0,1,Y
5303,769,Increase Burger,Starter,324.57,1,1
5304,775,Quality Burger,Starter,218.25,N,1
5305,114,Lay Burger,Beverage,92.69,N,1
5306,720,Page Burger,Starter,502.89,Y,1
5307,356,Picture Bowl,Main,112.4,Y,Y
5308,466,Keep Burger,Starter,497.95,0,Y
5309,380,Under Pizza,Dessert,471.65,Y,1
5310,359,Grow Burger,Main,506.21,1,1
5311,532,Approach Burger,Dessert,333.07,1,
5312,578,Front Pizza,Dessert,168.16,N,N
5313,172,Life Burger,Starter,390.31,Y,Y
5314,814,Surface Burger,Beverage,272.8,0,N
5315,213,Certainly Burger,Main,236.38,1,0
5316,256,Raise Bowl,Starter,435.69,N,N
5317,794,Establish Bowl,Beverage,360.08,1,
5318,520,Movie Meal,Main,151.13,Y,1
5319,429,Light Burger,Starter,146.44,Y,1
5320,11,Paper Thali,Main,555.3,0,1
5321,760,Sense Pizza,Beverage,137.32,0,0
5322,613,Recently Burger,Beverage,359.97,N,N
5323,544,Tonight Burger,Main,290.37,Y,0
5324,924,Owner Thali,Starter,377.55,0,1
5325,615,Decide Bowl,Main,87.47,Y,N
5326,585,Anyone Bowl,Dessert,108.73,Y,Y
5327,742,Agree Bowl,Dessert,470.68,Y,0
5328,664,Change Bowl,Beverage,114.38,1,
5329,626,Energy Pizza,Main,411.26,0,0
5330,420,Simple Thali,Dessert,482.7,1,
5331,473,Low Burger,Dessert,133.33,N,Y
5332,779,Choose Bowl,Starter,474.5,0,0
5333,530,Somebody Burger,Dessert,240.5,N,
5334,47,Bag Burger,Beverage,442.14,0,Y
5335,519,Entire Burger,Main,112.18,N,0
5336,108,Adult Bowl,Dessert,345.89,1,1
5337,424,Great Pizza,Main,422.42,Y,0
5338,626,Wear Thali,Dessert,420.34,1,N
5339,988,Amount Burger,Main,449.06,N,
5340,860,Before Thali,Starter,472.39,0,1
5341,901,Significant Bowl,Dessert,205.18,1,0
5342,720,Foreign Pizza,Main,80.63,N,1
5343,626,Wrong Meal,Dessert,384.53,N,1
5344,552,Pattern Thali,Starter,114.0,1,N
5345,121,Help Meal,Dessert,547.43,0,N
5346,79,Reveal Bowl,Beverage,109.67,N,N
5347,7,Tough Meal,Main,176.27,0,N
5348,826,Charge Pizza,Beverage,134.59,Y,N
5349,548,Measure Burger,Starter,478.11,Y,1
5350,420,Tree Bowl,Starter,503.56,1,
5351,984,Report Burger,Beverage,591.73,N,N
5352,721,Ready Thali,Dessert,331.98,Y,1
5353,933,Certainly Bowl,Main,122.14,1,Y
5354,213,Player Burger,Starter,230.05,Y,0
5355,435,After Meal,Beverage,579.92,N,
5356,969,Travel Bowl,Main,547.43,1,N
5357,572,Miss Thali,Beverage,170.86,1,Y
5358,118,Side Bowl,Dessert,477.0,1,Y
5359,936,Magazine Bowl,Main,374.12,0,
5360,241,Reduce Thali,Main,,1,Y
5361,365,Just Bowl,Main,332.05,1,
5362,228,Hundred Bowl,Dessert,86.38,1,
5363,186,Indicate Bowl,Main,470.12,Y,0
5364,943,Crime Pizza,Main,159.1,0,0
5365,202,Already Burger,Dessert,376.44,1,0
5366,383,Close Pizza,Dessert,314.49,Y,N
5367,165,Pm Pizza,Main,405.76,N,Y
5368,656,Hotel Pizza,Dessert,512.18,1,Y
5369,673,Reach Bowl,Main,568.45,N,N
5370,64,She Bowl,Dessert,312.79,N,1
5371,151,Run Bowl,Starter,221.67,Y,
5372,335,Land Thali,Dessert,233.94,N,
5373,536,Certainly Meal,Starter,,0,N
5374,657,Maybe Bowl,Main,383.87,N,0
5375,994,Parent Bowl,Starter,465.38,1,1
5376,630,Kid Meal,Starter,255.04,0,0
5377,547,Own Bowl,Starter,252.82,Y,Y
5378,120,Particularly Thali,Main,119.29,N,Y
5379,94,They Meal,Starter,243.08,0,0
5380,426,Space Bowl,Dessert,159.89,0,Y
5381,737,Decide Bowl,Main,535.13,Y,0
5382,35,Statement Meal,Starter,455.61,Y,0
5383,390,Son Meal,Main,505.65,0,
5384,514,Suddenly Bowl,Dessert,274.55,1,
5385,306,Hour Bowl,Main,513.4,0,
5386,626,Less Thali,Beverage,122.01,N,N
5387,102,Industry Meal,Main,562.07,N,1
5388,941,Prevent Thali,Starter,350.64,N,Y
5389,71,Support Bowl,Starter,,Y,N
5390,404,Week Burger,Beverage,393.58,0,Y
5391,608,Study Meal,Dessert,364.86,0,1
5392,736,Dark Meal,Dessert,169.31,0,Y
5393,836,Cut Pizza,Main,210.72,1,
5394,257,Much Bowl,Starter,172.91,N,0
5395,918,Exist Thali,Dessert,157.43,0,1
5396,45,Close Pizza,Main,569.24,1,Y
5397,329,Art Thali,Starter,195.21,Y,
5398,47,Fall Bowl,Beverage,233.38,1,N
5399,112,Treatment Burger,Main,575.74,Y,N
5400,845,Least Pizza,Dessert,381.77,N,1
5401,148,South Meal,Starter,315.1,N,0
5402,808,Shoulder Meal,Beverage,238.1,0,0
5403,240,Protect Burger,Beverage,189.79,N,1
5404,248,Rule Pizza,Main,265.02,0,0
5405,943,None Thali,Beverage,516.84,N,1
5406,35,Build Thali,Dessert,125.43,Y,1
5407,464,Then Meal,Starter,174.53,0,1
5408,95,Hot Meal,Starter,372.97,Y,Y
5409,35,Car Bowl,Dessert,271.54,1,N
5410,25,Father Pizza,Starter,408.81,1,1
5411,524,Degree Thali,Main,365.75,Y,N
5412,701,Sound Thali,Beverage,172.86,0,N
5413,175,Student Pizza,Starter,159.29,Y,1
5414,354,Degree Pizza,Main,207.04,0,0
5415,324,Beautiful Burger,Starter,370.93,1,
5416,272,Push Burger,Beverage,128.53,0,1
5417,275,Glass Burger,Beverage,525.69,N,0
5418,459,Late Pizza,Starter,179.93,1,1
5419,659,Open Pizza,Starter,345.03,1,N
5420,282,Chance Bowl,Starter,191.49,1,0
5421,945,Week Bowl,Dessert,150.65,1,Y
5422,902,Happy Bowl,Starter,270.39,0,N
5423,385,Car Pizza,Beverage,117.94,N,
5424,896,Sort Bowl,Dessert,451.81,N,0
5425,156,Table Bowl,Main,,Y,1
5426,908,Model Meal,Starter,150.7,Y,1
5427,738,Door Pizza,Beverage,484.89,0,Y
5428,789,Reflect Pizza,Dessert,113.8,Y,Y
5429,665,Write Bowl,Dessert,515.98,N,
5430,697,Ten Burger,Dessert,554.4,0,0
5431,776,Economy Pizza,Beverage,148.46,0,1
5432,952,Task Bowl,Starter,182.14,0,0
5433,802,Card Burger,Main,95.87,1,1
5434,280,Rule Burger,Beverage,264.75,0,0
5435,512,Million Meal,Starter,580.45,1,N
5436,158,Book Pizza,Starter,331.75,Y,N
5437,459,Simple Meal,Dessert,,Y,0
5438,977,Television Pizza,Starter,508.36,Y,Y
5439,585,Natural Burger,Starter,394.13,N,Y
5440,592,Book Meal,Beverage,281.3,N,
5441,257,Ready Thali,Main,576.31,N,1
5442,55,He Meal,Main,299.39,N,
5443,219,Per Burger,Dessert,477.66,N,Y
5444,595,Step Bowl,Dessert,247.56,N,N
5445,12,Data Bowl,Starter,,Y,Y
5446,82,With Thali,Beverage,597.66,1,0
5447,472,Much Meal,Dessert,460.91,N,
5448,787,Right Burger,Main,421.43,Y,Y
5449,170,Side Meal,Dessert,306.59,0,N
5450,957,Former Burger,Dessert,100.89,Y,1
5451,339,Answer Meal,Main,346.37,Y,1
5452,178,The Burger,Main,153.13,Y,
5453,612,Power Thali,Main,308.07,N,Y
5454,361,Today Meal,Main,82.86,Y,
5455,64,Radio Meal,Main,519.81,Y,N
5456,286,Rate Thali,Dessert,368.3,N,
5457,45,Nice Pizza,Beverage,,N,
5458,148,Direction Meal,Starter,163.66,Y,0
5459,797,Food Meal,Beverage,518.2,Y,N
5460,329,Lawyer Thali,Dessert,168.74,Y,1
5461,324,Off Burger,Starter,291.18,N,0
5462,607,Defense Pizza,Main,392.66,Y,0
5463,35,Among Pizza,Beverage,129.41,0,N
5464,380,Daughter Bowl,Starter,404.51,Y,N
5465,643,Former Burger,Beverage,350.05,N,1
5466,380,Event Burger,Beverage,89.02,Y,
5467,781,Affect Pizza,Starter,547.76,1,
5468,542,World Thali,Dessert,480.71,1,Y
5469,288,Heart Bowl,Dessert,340.39,0,
5470,949,Fund Meal,Starter,122.17,Y,
5471,53,Lead Thali,Beverage,269.96,N,
5472,141,Congress Burger,Dessert,,0,N
5473,25,Address Pizza,Main,153.53,1,N
5474,735,Difference Burger,Beverage,198.79,0,N
5475,269,Great Bowl,Dessert,209.63,Y,1
5476,454,Late Burger,Starter,91.51,0,0
5477,333,Hospital Burger,Dessert,457.37,1,Y
5478,512,Million Thali,Beverage,455.18,0,1
5479,522,Threat Thali,Main,539.4,1,1
5480,263,Hair Meal,Beverage,125.87,1,Y
5481,612,Spend Pizza,Dessert,,1,
5482,172,Buy Thali,Dessert,574.01,Y,0
5483,405,Front Pizza,Beverage,124.22,1,0
5484,734,By Burger,Starter,275.92,N,
5485,504,Choice Burger,Main,542.02,0,N
5486,113,Law Pizza,Main,357.12,1,1
5487,51,Leave Meal,Dessert,348.11,0,Y
5488,943,Free Pizza,Dessert,215.67,1,
5489,522,Better Pizza,Dessert,414.53,Y,N
5490,394,North Burger,Beverage,574.44,N,
5491,159,Set Meal,Main,280.97,1,N
5492,668,Care Bowl,Dessert,484.21,N,N
5493,403,Value Bowl,Beverage,428.64,0,1
5494,526,Set Bowl,Beverage,362.3,N,
5495,715,Cover Meal,Dessert,509.66,Y,1
5496,404,Movie Bowl,Starter,303.73,Y,N
5497,803,Season Burger,Dessert,248.3,0,Y
5498,32,Institution Thali,Beverage,509.87,0,0
5499,124,Information Burger,Beverage,535.72,0,0
5500,819,Health Pizza,Beverage,349.14,1,Y
5501,341,After Bowl,Dessert,,1,0
5502,257,Field Burger,Starter,196.37,1,N
5503,625,Among Pizza,Beverage,516.77,N,1
5504,695,Shake Bowl,Beverage,465.15,0,Y
5505,641,Southern Meal,Dessert,545.03,0,
5506,323,Boy Thali,Starter,,1,1
5507,233,Central Bowl,Beverage,465.8,Y,Y
5508,790,Parent Pizza,Main,376.24,1,N
5509,946,Approach Thali,Main,334.9,0,
5510,116,Off Meal,Starter,529.92,1,0
5511,56,Meet Thali,Beverage,276.42,N,1
5512,169,Letter Pizza,Main,468.64,N,
5513,917,Story Thali,Beverage,,N,0
5514,360,Citizen Thali,Dessert,431.79,0,1
5515,649,Popular Meal,Dessert,,0,
5516,651,Human Pizza,Dessert,156.82,0,
5517,800,Chair Thali,Main,509.42,N,0
5518,479,From Meal,Starter,221.23,0,1
5519,477,Price Pizza,Beverage,259.04,0,1
5520,117,Goal Meal,Dessert,268.83,Y,Y
5521,928,Gun Bowl,Main,389.05,Y,Y
5522,506,Military Bowl,Starter,284.33,Y,0
5523,114,Very Pizza,Starter,548.59,N,0
5524,588,To Burger,Dessert,193.05,N,Y
5525,100,Win Meal,Beverage,429.74,1,0
5526,487,Gas Thali,Dessert,329.71,Y,0
5527,327,This Bowl,Main,487.01,0,N
5528,475,Deep Thali,Beverage,550.6,N,0
5529,553,Whole Pizza,Beverage,484.76,Y,1
5530,49,Pattern Pizza,Starter,526.43,Y,Y
5531,526,Sing Bowl,Beverage,592.66,0,Y
5532,233,Yourself Meal,Starter,401.2,0,0
5533,603,Head Thali,Dessert,,Y,
5534,357,Key Meal,Starter,176.75,1,Y
5535,612,Wind Thali,Main,447.8,Y,1
5536,558,Fish Bowl,Beverage,458.95,0,0
5537,521,Step Meal,Main,570.47,N,1
5538,910,Head Thali,Main,348.85,1,0
5539,541,All Thali,Main,364.52,0,0
5540,915,Agency Meal,Beverage,96.35,1,0
5541,233,Shake Bowl,Main,336.47,0,N
5542,596,Life Meal,Main,508.15,N,
5543,256,Data Bowl,Beverage,441.21,1,
5544,116,Best Meal,Starter,104.91,N,
5545,749,Protect Meal,Main,511.82,Y,Y
5546,878,Stand Meal,Main,,Y,
5547,175,Radio Pizza,Main,192.16,0,N
5548,893,You Thali,Dessert,189.42,N,
5549,877,Owner Thali,Main,97.7,Y,Y
5550,225,Range Thali,Beverage,81.9,N,1
5551,808,Wind Thali,Main,259.5,N,Y
5552,252,Good Burger,Starter,571.41,0,N
5553,380,Necessary Bowl,Dessert,428.1,Y,
5554,272,Perform Meal,Starter,395.72,N,Y
5555,188,Pressure Meal,Dessert,238.77,N,1
5556,520,Less Burger,Dessert,400.04,Y,N
5557,229,Door Meal,Starter,507.11,1,1
5558,989,Radio Bowl,Starter,301.47,Y,0
5559,388,Fire Thali,Main,147.36,Y,1
5560,460,Pressure Pizza,Starter,142.56,0,1
5561,917,Forward Bowl,Beverage,333.0,Y,0
5562,993,Listen Bowl,Main,97.0,Y,Y
5563,459,Theory Burger,Starter,463.22,1,0
5564,785,Control Bowl,Main,310.27,0,Y
5565,787,Ball Pizza,Starter,,0,Y
5566,174,Positive Burger,Dessert,592.85,1,1
5567,952,Seven Pizza,Beverage,344.16,N,N
5568,402,Sense Pizza,Starter,234.02,1,0
5569,162,Writer Thali,Starter,265.5,N,Y
5570,85,Church Burger,Main,544.93,Y,Y
5571,104,Sound Pizza,Beverage,305.71,N,0
5572,628,Member Bowl,Starter,115.77,Y,
5573,849,Ability Burger,Beverage,297.29,Y,
5574,463,Many Pizza,Main,405.34,N,
5575,877,Power Pizza,Main,252.14,N,Y
5576,484,Technology Bowl,Dessert,89.72,0,N
5577,83,Head Thali,Starter,547.26,N,N
5578,195,Tend Burger,Main,433.32,N,N
5579,259,Coach Pizza,Main,197.41,0,N
5580,156,Stay Bowl,Starter,261.6,Y,N
5581,325,Dog Bowl,Dessert,531.41,1,N
5582,669,Sell Burger,Beverage,594.64,1,
5583,949,My Burger,Dessert,136.27,1,Y
5584,466,Medical Burger,Starter,399.58,0,0
5585,282,Style Thali,Beverage,151.51,N,0
5586,158,Business Pizza,Dessert,209.35,0,0
5587,123,Bit Meal,Beverage,195.85,N,
5588,676,At Burger,Beverage,548.73,1,
5589,591,Weight Meal,Dessert,488.94,N,Y
5590,560,Under Meal,Starter,274.08,Y,Y
5591,245,Receive Thali,Dessert,159.14,1,
5592,290,Attack Meal,Main,269.98,1,N
5593,77,Attention Meal,Dessert,260.49,Y,1
